item_id:token,movie_title:token_seq,release_year:token,genre:token_seq,interaction_count,pop_score,popularity_label
668.0,Cool Runnings,1993,Comedy,316,0.0003923306801350313,0
1275.0,Rocky III,1982,Action Drama,315,0.00039108912734979386,0
482.0,"Bridges of Madison County, The",1995,Drama Romance,315,0.00039108912734979386,0
584.0,Michael,1996,Comedy Romance,315,0.00039108912734979386,0
956.0,Devil in a Blue Dress,1995,Crime Film-Noir Mystery Thriller,313,0.00038860602177931896,0
1372.0,First Blood,1982,Action,313,0.00038860602177931896,0
1088.0,Serial Mom,1994,Comedy Crime Horror,313,0.00038860602177931896,0
1249.0,Barbarella,1968,Adventure Sci-Fi,313,0.00038860602177931896,0
1035.0,"American Tail, An",1986,Animation Children's Comedy,312,0.00038736446899408154,0
1127.0,Frankenstein,1931,Horror,312,0.00038736446899408154,0
1666.0,"Siege, The",1998,Action Thriller,312,0.00038736446899408154,0
666.0,All About Eve,1950,Drama,312,0.00038736446899408154,0
695.0,Mr. Smith Goes to Washington,1939,Drama,312,0.00038736446899408154,0
119.0,"Man in the Iron Mask, The",1998,Action Drama Romance,312,0.00038736446899408154,0
700.0,Robin Hood: Men in Tights,1993,Comedy,312,0.00038736446899408154,0
1671.0,"Peacemaker, The",1997,Action Thriller War,311,0.00038612291620884406,0
13.0,Miracle on 34th Street,1947,Drama,311,0.00038612291620884406,0
1863.0,Yellow Submarine,1968,Animation Musical,311,0.00038612291620884406,0
1832.0,Absolute Power,1997,Mystery Thriller,311,0.00038612291620884406,0
1251.0,Universal Soldier,1992,Action Sci-Fi,311,0.00038612291620884406,0
55.0,"Verdict, The",1982,Drama,311,0.00038612291620884406,0
359.0,"Madness of King George, The",1994,Drama,310,0.00038488136342360664,0
1219.0,European Vacation,1985,Comedy,310,0.00038488136342360664,0
267.0,All About My Mother (Todo Sobre Mi Madre),1999,Comedy Drama,309,0.0003836398106383692,0
1031.0,Drop Dead Gorgeous,1999,Comedy,309,0.0003836398106383692,0
1276.0,Rocky IV,1985,Action Drama,308,0.00038239825785313174,0
1009.0,Forbidden Planet,1956,Sci-Fi,308,0.00038239825785313174,0
1348.0,Pink Floyd - The Wall,1982,Drama Musical War,308,0.00038239825785313174,0
26.0,Pocahontas,1995,Animation Children's Musical Romance,308,0.00038239825785313174,0
849.0,Young Sherlock Holmes,1985,Action Adventure Mystery,308,0.00038239825785313174,0
2154.0,"Ideal Husband, An",1999,Comedy,308,0.00038239825785313174,0
1360.0,Hope Floats,1998,Comedy Drama Romance,308,0.00038239825785313174,0
851.0,Rising Sun,1993,Action Drama Mystery,307,0.0003811567050678943,0
1113.0,Licence to Kill,1989,Action,306,0.0003799151522826569,0
1449.0,It Happened One Night,1934,Comedy,306,0.0003799151522826569,0
1237.0,"Odd Couple, The",1968,Comedy,306,0.0003799151522826569,0
2047.0,Breaker Morant,1980,Drama War,305,0.0003786735994974194,0
740.0,"Absent Minded Professor, The",1961,Children's Comedy Fantasy,305,0.0003786735994974194,0
1848.0,From Here to Eternity,1953,Drama Romance War,305,0.0003786735994974194,0
463.0,Hamlet,1996,Drama,305,0.0003786735994974194,0
1327.0,"Honey, I Blew Up the Kid",1992,Children's Comedy Sci-Fi,304,0.000377432046712182,0
1756.0,Smoke Signals,1998,Comedy Drama,304,0.000377432046712182,0
1578.0,Sleepers,1996,Crime Drama,304,0.000377432046712182,0
773.0,Weekend at Bernie's,1989,Comedy,303,0.0003761904939269445,0
1068.0,Bird on a Wire,1990,Action Adventure Romance Thriller,303,0.0003761904939269445,0
1532.0,"King and I, The",1956,Musical,302,0.0003749489411417071,0
1081.0,"Adventures of Robin Hood, The",1938,Action Adventure,302,0.0003749489411417071,0
1268.0,Jaws 2,1978,Action Horror,302,0.0003749489411417071,0
1583.0,Dial M for Murder,1954,Mystery Thriller,301,0.0003737073883564697,0
999.0,Metropolis,1926,Sci-Fi,300,0.0003724658355712322,0
143.0,On Golden Pond,1981,Drama,300,0.0003724658355712322,0
669.0,"Cable Guy, The",1996,Comedy,299,0.0003712242827859948,0
1356.0,Married to the Mob,1988,Comedy,298,0.00036998273000075736,0
936.0,Inspector Gadget,1999,Action Adventure Children's Comedy,297,0.0003687411772155199,0
221.0,Delicatessen,1991,Comedy Sci-Fi,297,0.0003687411772155199,0
1055.0,101 Dalmatians,1996,Children's Comedy,297,0.0003687411772155199,0
1642.0,Bananas,1971,Comedy War,297,0.0003687411772155199,0
307.0,"Sweet Hereafter, The",1997,Drama,296,0.00036749962443028246,0
1466.0,Rebecca,1940,Romance Thriller,296,0.00036749962443028246,0
72.0,Ran,1985,Drama War,296,0.00036749962443028246,0
1028.0,"Secret of NIMH, The",1982,Animation Children's,296,0.00036749962443028246,0
1317.0,Small Soldiers,1998,Animation Children's Fantasy War,296,0.00036749962443028246,0
1477.0,Kelly's Heroes,1970,Action Comedy War,295,0.00036625807164504504,0
572.0,Blast from the Past,1999,Comedy Romance,295,0.00036625807164504504,0
701.0,Romeo and Juliet,1968,Drama Romance,294,0.00036501651885980757,0
2031.0,Five Easy Pieces,1970,Drama,294,0.00036501651885980757,0
1213.0,Back to School,1986,Comedy,294,0.00036501651885980757,0
1154.0,Gremlins 2: The New Batch,1990,Comedy Horror,294,0.00036501651885980757,0
1745.0,Dead Men Don't Wear Plaid,1982,Comedy Crime Thriller,293,0.00036377496607457014,0
1634.0,Year of Living Dangerously,1982,Drama Romance,293,0.00036377496607457014,0
1798.0,Jumpin' Jack Flash,1986,Action Comedy Romance Thriller,293,0.00036377496607457014,0
473.0,What Dreams May Come,1998,Drama Romance,293,0.00036377496607457014,0
699.0,"Return of the Pink Panther, The",1974,Comedy,292,0.0003625334132893327,0
1510.0,Harvey,1950,Comedy,292,0.0003625334132893327,0
1040.0,Cape Fear,1962,Film-Noir Thriller,292,0.0003625334132893327,0
1274.0,Carlito's Way,1993,Crime Drama,292,0.0003625334132893327,0
602.0,Bachelor Party,1984,Comedy,292,0.0003625334132893327,0
1397.0,Speed 2: Cruise Control,1997,Action Romance Thriller,292,0.0003625334132893327,0
646.0,Sabrina,1954,Comedy Romance,292,0.0003625334132893327,0
1051.0,"Great Muppet Caper, The",1981,Children's Comedy,292,0.0003625334132893327,0
1115.0,"Amityville Horror, The",1979,Horror,291,0.00036129186050409525,0
198.0,Young Guns II,1990,Action Comedy Western,291,0.00036129186050409525,0
1304.0,History of the World: Part I,1981,Comedy,291,0.00036129186050409525,0
1395.0,"Last Picture Show, The",1971,Drama,291,0.00036129186050409525,0
173.0,Miller's Crossing,1990,Drama,291,0.00036129186050409525,0
885.0,Lord of the Flies,1963,Adventure Drama Thriller,290,0.0003600503077188578,0
1593.0,City of Angels,1998,Romance,290,0.0003600503077188578,0
1255.0,Small Time Crooks,2000,Comedy,290,0.0003600503077188578,0
1999.0,Grand Canyon,1991,Crime Drama,289,0.0003588087549336204,0
1419.0,"Fabulous Baker Boys, The",1989,Drama Romance,289,0.0003588087549336204,0
1037.0,First Knight,1995,Action Adventure Drama Romance,289,0.0003588087549336204,0
1407.0,Flashdance,1983,Drama Romance,288,0.0003575672021483829,0
1296.0,"Dead Zone, The",1983,Horror Thriller,288,0.0003575672021483829,0
1597.0,Soapdish,1991,Comedy,287,0.0003563256493631455,0
395.0,"Outlaw Josey Wales, The",1976,Western,287,0.0003563256493631455,0
1138.0,Beverly Hills Cop III,1994,Action Comedy,287,0.0003563256493631455,0
621.0,Robin Hood,1973,Animation Children's,286,0.0003550840965779081,0
1650.0,"Color of Money, The",1986,Drama,286,0.0003550840965779081,0
1914.0,Women on the Verge of a Nervous Breakdown,1988,Comedy Drama,286,0.0003550840965779081,0
788.0,Billy Madison,1995,Comedy,286,0.0003550840965779081,0
905.0,Seven Years in Tibet,1997,Drama War,286,0.0003550840965779081,0
2344.0,Rounders,1998,Crime Drama,286,0.0003550840965779081,0
1069.0,On Her Majesty's Secret Service,1969,Action,285,0.0003538425437926706,0
1291.0,Dreamscape,1984,Adventure Crime Sci-Fi Thriller,285,0.0003538425437926706,0
1418.0,"Blue Lagoon, The",1980,Adventure Drama Romance,284,0.0003526009910074332,0
458.0,Buffalo 66,1998,Action Comedy Drama,284,0.0003526009910074332,0
512.0,Robin Hood: Prince of Thieves,1991,Drama,284,0.0003526009910074332,0
853.0,"Indian in the Cupboard, The",1995,Adventure Children's Fantasy,284,0.0003526009910074332,0
1052.0,"Muppets Take Manhattan, The",1984,Children's Comedy,284,0.0003526009910074332,0
470.0,Cyrano de Bergerac,1990,Action Drama Romance,283,0.00035135943822219576,0
1174.0,Bad Boys,1995,Action,283,0.00035135943822219576,0
448.0,Amistad,1997,Drama,282,0.0003501178854369583,0
153.0,Sophie's Choice,1982,Drama,282,0.0003501178854369583,0
1501.0,"Little Shop of Horrors, The",1960,Comedy Horror,282,0.0003501178854369583,0
159.0,Guess Who's Coming to Dinner,1967,Comedy Drama,281,0.00034887633265172086,0
1313.0,"Englishman Who Went Up a Hill, But Came Down a Mountain, The",1995,Comedy Romance,281,0.00034887633265172086,0
1038.0,Legend,1985,Adventure Fantasy Romance,281,0.00034887633265172086,0
460.0,Dolores Claiborne,1994,Drama Thriller,281,0.00034887633265172086,0
2238.0,For Love of the Game,1999,Comedy Drama,281,0.00034887633265172086,0
1346.0,I.Q.,1994,Comedy Romance,280,0.0003476347798664834,0
1016.0,Fantastic Voyage,1966,Adventure Sci-Fi,280,0.0003476347798664834,0
2159.0,"House on Haunted Hill, The",1999,Horror,280,0.0003476347798664834,0
56.0,Shall We Dance? (Shall We Dansu?),1996,Comedy,279,0.00034639322708124597,0
67.0,"Jackal, The",1997,Action Thriller,279,0.00034639322708124597,0
484.0,Alive,1993,Drama,279,0.00034639322708124597,0
1054.0,Tank Girl,1995,Action Comedy Musical Sci-Fi,279,0.00034639322708124597,0
760.0,Beneath the Planet of the Apes,1970,Action Sci-Fi,279,0.00034639322708124597,0
508.0,Primary Colors,1998,Drama,278,0.00034515167429600854,0
1473.0,"Longest Day, The",1962,Action Drama War,278,0.00034515167429600854,0
1838.0,Conquest of the Planet of the Apes,1972,Action Sci-Fi,278,0.00034515167429600854,0
1167.0,"Princess Mononoke, The (Mononoke Hime)",1997,Action Adventure Animation,278,0.00034515167429600854,0
1235.0,No Way Out,1987,Thriller,278,0.00034515167429600854,0
1964.0,In the Heat of the Night,1967,Drama Mystery,277,0.00034391012151077107,0
1095.0,Super Mario Bros.,1993,Action Adventure Children's Sci-Fi,277,0.00034391012151077107,0
50.0,"Secret Garden, The",1993,Children's Drama,277,0.00034391012151077107,0
1802.0,Manhattan Murder Mystery,1993,Comedy Mystery,277,0.00034391012151077107,0
1847.0,Dinosaur,2000,Animation Children's,276,0.00034266856872553365,0
402.0,"Mighty Ducks, The",1992,Children's Comedy,276,0.00034266856872553365,0
2145.0,"Pelican Brief, The",1993,Thriller,276,0.00034266856872553365,0
519.0,"Time to Kill, A",1996,Drama,276,0.00034266856872553365,0
1120.0,"Blob, The",1958,Horror Sci-Fi,275,0.0003414270159402962,0
1712.0,Breakdown,1997,Action Thriller,275,0.0003414270159402962,0
1762.0,"American in Paris, An",1951,Musical Romance,275,0.0003414270159402962,0
698.0,Battlefield Earth,2000,Action Sci-Fi,274,0.00034018546315505875,0
1341.0,St. Elmo's Fire,1985,Drama Romance,274,0.00034018546315505875,0
1665.0,Mimic,1997,Sci-Fi Thriller,274,0.00034018546315505875,0
1585.0,My Life as a Dog (Mitt liv som hund),1985,Drama,274,0.00034018546315505875,0
1384.0,Heaven Can Wait,1978,Comedy,274,0.00034018546315505875,0
82.0,Stand and Deliver,1987,Drama,274,0.00034018546315505875,0
1209.0,"Frighteners, The",1996,Comedy Horror,274,0.00034018546315505875,0
25.0,Meet Joe Black,1998,Romance,273,0.0003389439103698213,0
2270.0,Local Hero,1983,Comedy,272,0.0003377023575845839,0
453.0,Anna and the King,1999,Drama Romance,272,0.0003377023575845839,0
1543.0,Nashville,1975,Drama Musical,272,0.0003377023575845839,0
2484.0,Three Colors: Red,1994,Drama,272,0.0003377023575845839,0
927.0,"Rainmaker, The",1997,Drama,271,0.00033646080479934643,0
1869.0,"River Wild, The",1994,Action Thriller,271,0.00033646080479934643,0
305.0,"Hand That Rocks the Cradle, The",1992,Thriller,270,0.000335219252014109,0
1940.0,"Replacement Killers, The",1998,Action Thriller,269,0.0003339776992288716,0
846.0,True Grit,1969,Adventure Western,269,0.0003339776992288716,0
1844.0,Hackers,1995,Action Crime Thriller,268,0.0003327361464436341,0
1718.0,"Island of Dr. Moreau, The",1996,Sci-Fi Thriller,268,0.0003327361464436341,0
1169.0,"Messenger: The Story of Joan of Arc, The",1999,Drama War,267,0.0003314945936583967,0
378.0,Rosencrantz and Guildenstern Are Dead,1990,Comedy Drama,267,0.0003314945936583967,0
1591.0,Of Mice and Men,1992,Drama,267,0.0003314945936583967,0
527.0,Romeo Must Die,2000,Action Romance,267,0.0003314945936583967,0
389.0,Pete's Dragon,1977,Adventure Animation Children's Musical,267,0.0003314945936583967,0
346.0,Little Voice,1998,Comedy,267,0.0003314945936583967,0
1034.0,Eat Drink Man Woman,1994,Comedy Drama,267,0.0003314945936583967,0
109.0,Children of a Lesser God,1986,Drama,266,0.00033025304087315927,0
1092.0,Home Alone 2: Lost in New York,1992,Children's Comedy,266,0.00033025304087315927,0
975.0,Phantasm,1979,Horror Sci-Fi,265,0.0003290114880879218,0
1579.0,For a Few Dollars More,1965,Western,265,0.0003290114880879218,0
469.0,Ghost in the Shell (Kokaku kidotai),1995,Animation Sci-Fi,264,0.00032776993530268437,0
1865.0,"Ref, The",1994,Comedy,264,0.00032776993530268437,0
1517.0,"Goodbye Girl, The",1977,Comedy Romance,264,0.00032776993530268437,0
1264.0,"Virgin Suicides, The",1999,Comedy Drama,264,0.00032776993530268437,0
1193.0,Dante's Peak,1997,Action Thriller,263,0.00032652838251744695,0
764.0,Papillon,1973,Drama,263,0.00032652838251744695,0
1856.0,"Astronaut's Wife, The",1999,Sci-Fi Thriller,263,0.00032652838251744695,0
743.0,Porky's,1981,Comedy,263,0.00032652838251744695,0
1352.0,Meatballs,1979,Comedy,262,0.00032528682973220947,0
1584.0,"Name of the Rose, The",1986,Mystery,262,0.00032528682973220947,0
1564.0,High Plains Drifter,1972,Western,261,0.00032404527694697205,0
1157.0,"View to a Kill, A",1985,Action,260,0.00032280372416173457,0
472.0,"Prince of Tides, The",1991,Drama Romance,260,0.00032280372416173457,0
1339.0,French Kiss,1995,Comedy Romance,260,0.00032280372416173457,0
935.0,Superman IV: The Quest for Peace,1987,Action Adventure Sci-Fi,259,0.00032156217137649715,0
681.0,Bedknobs and Broomsticks,1971,Adventure Children's Musical,259,0.00032156217137649715,0
405.0,Tequila Sunrise,1988,Action Romance Thriller,258,0.00032032061859125973,0
1084.0,Drop Dead Fred,1991,Comedy Fantasy,258,0.00032032061859125973,0
1097.0,In the Name of the Father,1993,Drama,258,0.00032032061859125973,0
1580.0,"Kentucky Fried Movie, The",1977,Comedy,257,0.00031907906580602225,0
1669.0,"Perfect World, A",1993,Action Drama,257,0.00031907906580602225,0
1717.0,Freejack,1992,Action Sci-Fi,257,0.00031907906580602225,0
266.0,Pump Up the Volume,1990,Drama,257,0.00031907906580602225,0
2067.0,Atlantic City,1980,Crime Drama Romance,257,0.00031907906580602225,0
1290.0,Flirting With Disaster,1996,Comedy,257,0.00031907906580602225,0
893.0,"Big Kahuna, The",2000,Comedy Drama,257,0.00031907906580602225,0
2019.0,Ghost Dog: The Way of the Samurai,1999,Crime Drama,257,0.00031907906580602225,0
778.0,"Man with Two Brains, The",1983,Comedy,257,0.00031907906580602225,0
2228.0,All That Jazz,1979,Musical,257,0.00031907906580602225,0
270.0,Pecker,1998,Comedy Drama,256,0.00031783751302078483,0
2672.0,Pet Sematary,1989,Horror,255,0.0003165959602355474,0
1833.0,Pale Rider,1985,Western,255,0.0003165959602355474,0
1226.0,Death Becomes Her,1992,Comedy,255,0.0003165959602355474,0
1837.0,Battle for the Planet of the Apes,1973,Action Sci-Fi,254,0.00031535440745030993,0
2236.0,Friday,1995,Comedy,253,0.0003141128546650725,0
545.0,"Skulls, The",2000,Thriller,253,0.0003141128546650725,0
2233.0,M,1931,Crime Film-Noir Thriller,252,0.0003128713018798351,0
498.0,Hard-Boiled (Lashou shentan),1992,Action Crime,252,0.0003128713018798351,0
2110.0,Three Days of the Condor,1975,Thriller,252,0.0003128713018798351,0
1377.0,About Last Night...,1986,Comedy Drama Romance,251,0.0003116297490945976,0
1074.0,Rambo III,1988,Action War,251,0.0003116297490945976,0
335.0,Happiness,1998,Comedy,250,0.0003103881963093602,0
1142.0,Friday the 13th,1980,Horror,250,0.0003103881963093602,0
1502.0,My Favorite Year,1982,Comedy,250,0.0003103881963093602,0
835.0,"Man Who Would Be King, The",1975,Adventure,250,0.0003103881963093602,0
2128.0,Air America,1990,Action Comedy,250,0.0003103881963093602,0
1025.0,Circle of Friends,1995,Drama Romance,249,0.00030914664352412277,0
1498.0,Modern Times,1936,Comedy,249,0.00030914664352412277,0
1611.0,Shane,1953,Drama Western,248,0.0003079050907388853,0
1261.0,Charade,1963,Comedy Mystery Romance Thriller,248,0.0003079050907388853,0
1222.0,Encino Man,1992,Comedy,248,0.0003079050907388853,0
1152.0,King Kong,1976,Action Adventure Horror,248,0.0003079050907388853,0
583.0,Watership Down,1978,Animation Children's Drama Fantasy,247,0.00030666353795364787,0
605.0,Harry and the Hendersons,1987,Comedy,247,0.00030666353795364787,0
1486.0,Requiem for a Dream,2000,Drama,247,0.00030666353795364787,0
875.0,EDtv,1999,Comedy,247,0.00030666353795364787,0
2293.0,Heartbreak Ridge,1986,Action War,246,0.00030542198516841045,0
476.0,Six Degrees of Separation,1993,Drama,246,0.00030542198516841045,0
2492.0,Short Cuts,1993,Drama,246,0.00030542198516841045,0
1244.0,Zero Effect,1998,Comedy Thriller,246,0.00030542198516841045,0
833.0,Father of the Bride,1950,Comedy,246,0.00030542198516841045,0
352.0,In the Company of Men,1997,Drama,245,0.00030418043238317297,0
2417.0,Night Shift,1982,Comedy,243,0.00030169732681269813,0
1571.0,Fright Night,1985,Comedy Horror,243,0.00030169732681269813,0
908.0,Flubber,1997,Children's Comedy Fantasy,243,0.00030169732681269813,0
301.0,Jackie Chan's First Strike,1996,Action,243,0.00030169732681269813,0
593.0,"'burbs, The",1989,Comedy,243,0.00030169732681269813,0
813.0,Deuce Bigalow: Male Gigolo,1999,Comedy,242,0.00030045577402746065,0
2134.0,American Movie,1999,Documentary,242,0.00030045577402746065,0
1140.0,I Still Know What You Did Last Summer,1998,Horror Mystery Thriller,242,0.00030045577402746065,0
1083.0,"Karate Kid III, The",1989,Action Adventure Drama,242,0.00030045577402746065,0
985.0,"Stepford Wives, The",1975,Sci-Fi Thriller,241,0.00029921422124222323,0
889.0,Striptease,1996,Comedy Crime,241,0.00029921422124222323,0
1183.0,Some Folks Call It a Sling Blade,1993,Drama Thriller,241,0.00029921422124222323,0
282.0,Topsy-Turvy,1999,Drama,241,0.00029921422124222323,0
1300.0,Who's Afraid of Virginia Woolf?,1966,Drama,241,0.00029921422124222323,0
1030.0,Barb Wire,1996,Action Sci-Fi,241,0.00029921422124222323,0
1629.0,Klute,1971,Drama Mystery,240,0.0002979726684569858,0
1458.0,"Seventh Seal, The (Sjunde inseglet, Det)",1957,Drama,240,0.0002979726684569858,0
807.0,Sweet and Lowdown,1999,Comedy Drama,240,0.0002979726684569858,0
651.0,Old Yeller,1957,Children's Drama,240,0.0002979726684569858,0
1475.0,Godzilla (Gojira),1954,Action Sci-Fi,240,0.0002979726684569858,0
1108.0,Menace II Society,1993,Action Crime Drama,239,0.00029673111567174833,0
1079.0,Mortal Kombat,1995,Action Adventure,239,0.00029673111567174833,0
1335.0,Father of the Bride Part II,1995,Comedy,239,0.00029673111567174833,0
1596.0,Can't Hardly Wait,1998,Comedy Drama Romance,239,0.00029673111567174833,0
752.0,My Dog Skip,1999,Comedy,238,0.0002954895628865109,0
894.0,"Thomas Crown Affair, The",1968,Crime Drama Thriller,237,0.00029424801010127343,0
1558.0,Midnight Express,1978,Drama,237,0.00029424801010127343,0
2848.0,"Mystery, Alaska",1999,Comedy,237,0.00029424801010127343,0
1080.0,Sid and Nancy,1986,Drama,237,0.00029424801010127343,0
390.0,Anastasia,1997,Animation Children's Musical,236,0.000293006457316036,0
1404.0,"Flamingo Kid, The",1984,Comedy Drama,236,0.000293006457316036,0
357.0,Fear and Loathing in Las Vegas,1998,Comedy Drama,235,0.0002917649045307986,0
1922.0,"Thin Man, The",1934,Mystery,235,0.0002917649045307986,0
1045.0,"Avengers, The",1998,Action Adventure,235,0.0002917649045307986,0
825.0,Kalifornia,1993,Drama Thriller,235,0.0002917649045307986,0
1569.0,"Paper Chase, The",1973,Drama,234,0.0002905233517455611,0
628.0,"First Wives Club, The",1996,Comedy,234,0.0002905233517455611,0
836.0,2 Days in the Valley,1996,Crime,234,0.0002905233517455611,0
430.0,Where the Heart Is,2000,Comedy Drama,234,0.0002905233517455611,0
1402.0,Free Willy,1993,Adventure Children's Drama,234,0.0002905233517455611,0
1635.0,American Gigolo,1980,Drama,233,0.0002892817989603237,0
1364.0,Grease 2,1982,Comedy Musical Romance,233,0.0002892817989603237,0
986.0,Laura,1944,Crime Film-Noir Mystery,233,0.0002892817989603237,0
1725.0,"Black Hole, The",1979,Sci-Fi,233,0.0002892817989603237,0
1018.0,Nineteen Eighty-Four,1984,Drama Sci-Fi,232,0.00028804024617508627,0
2059.0,Reindeer Games,2000,Action Thriller,232,0.00028804024617508627,0
467.0,Deconstructing Harry,1997,Comedy Drama,232,0.00028804024617508627,0
672.0,"Sword in the Stone, The",1963,Animation Children's,231,0.0002867986933898488,0
1172.0,"Ninth Gate, The",2000,Thriller,231,0.0002867986933898488,0
1723.0,"Fly II, The",1989,Horror Sci-Fi,231,0.0002867986933898488,0
1408.0,Sommersby,1993,Drama Mystery Romance,230,0.00028555714060461137,0
637.0,Escape to Witch Mountain,1975,Adventure Children's Fantasy,230,0.00028555714060461137,0
1427.0,George of the Jungle,1997,Children's Comedy,229,0.00028431558781937395,0
629.0,Return to Oz,1985,Adventure Children's Fantasy Sci-Fi,228,0.0002830740350341365,0
1266.0,Soldier,1998,Action Adventure Sci-Fi Thriller War,228,0.0002830740350341365,0
2040.0,"Secret of Roan Inish, The",1994,Drama,228,0.0002830740350341365,0
981.0,"Hidden, The",1987,Action Horror Sci-Fi,228,0.0002830740350341365,0
1060.0,Little Women,1994,Drama,228,0.0002830740350341365,0
354.0,"Age of Innocence, The",1993,Drama,227,0.00028183248224889905,0
1963.0,Radio Days,1987,Comedy Drama,227,0.00028183248224889905,0
499.0,Great Expectations,1998,Drama Romance,227,0.00028183248224889905,0
711.0,Everything You Always Wanted to Know About Sex,1972,Comedy,227,0.00028183248224889905,0
1739.0,Agnes of God,1985,Drama Mystery,227,0.00028183248224889905,0
459.0,"Devil's Own, The",1997,Action Drama Thriller War,227,0.00028183248224889905,0
1674.0,When We Were Kings,1996,Documentary,227,0.00028183248224889905,0
1011.0,Night of the Comet,1984,Action Horror Sci-Fi,226,0.00028059092946366163,0
722.0,White Christmas,1954,Musical,225,0.00027934937667842415,0
1809.0,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",1985,Horror,225,0.00027934937667842415,0
1903.0,Raise the Red Lantern,1991,Drama,225,0.00027934937667842415,0
653.0,"Gold Rush, The",1925,Comedy,225,0.00027934937667842415,0
1754.0,Cat Ballou,1965,Comedy Western,225,0.00027934937667842415,0
1010.0,Mulholland Falls,1996,Crime Film-Noir Thriller,225,0.00027934937667842415,0
1386.0,Rocky V,1990,Action Drama,225,0.00027934937667842415,0
603.0,All Quiet on the Western Front,1930,War,224,0.00027810782389318673,0
398.0,Wyatt Earp,1994,Western,224,0.00027810782389318673,0
723.0,Help!,1965,Comedy Musical,224,0.00027810782389318673,0
1667.0,Tin Men,1987,Comedy Drama,224,0.00027810782389318673,0
990.0,Them!,1954,Sci-Fi Thriller War,224,0.00027810782389318673,0
1620.0,Hud,1963,Drama Western,224,0.00027810782389318673,0
1365.0,Fools Rush In,1997,Comedy Romance,224,0.00027810782389318673,0
852.0,Around the World in 80 Days,1956,Adventure Comedy,223,0.0002768662711079493,0
1230.0,Hellraiser,1987,Horror,223,0.0002768662711079493,0
2475.0,Breaking the Waves,1996,Drama,223,0.0002768662711079493,0
431.0,Supercop,1992,Action Thriller,223,0.0002768662711079493,0
1094.0,"Aristocats, The",1970,Animation Children's,222,0.00027562471832271183,0
1872.0,Shadowlands,1993,Drama Romance,222,0.00027562471832271183,0
1463.0,Auntie Mame,1958,Comedy Drama,222,0.00027562471832271183,0
884.0,Murder at 1600,1997,Mystery Thriller,222,0.00027562471832271183,0
1576.0,South Pacific,1958,Musical Romance War,221,0.0002743831655374744,0
2136.0,8MM,1999,Thriller,220,0.000273141612752237,0
820.0,Mumford,1999,Comedy,220,0.000273141612752237,0
1417.0,Varsity Blues,1999,Comedy Drama,220,0.000273141612752237,0
280.0,Tender Mercies,1983,Drama,220,0.000273141612752237,0
1923.0,City Lights,1931,Comedy Drama Romance,220,0.000273141612752237,0
737.0,Cat on a Hot Tin Roof,1958,Drama,220,0.000273141612752237,0
1139.0,Loaded Weapon 1,1993,Action Comedy,219,0.0002719000599669995,0
1236.0,"Thin Blue Line, The",1988,Documentary,219,0.0002719000599669995,0
1632.0,Holiday Inn,1942,Comedy Musical,219,0.0002719000599669995,0
710.0,Shampoo,1975,Comedy Romance,219,0.0002719000599669995,0
392.0,Murphy's Romance,1985,Comedy Romance,219,0.0002719000599669995,0
1985.0,Wolf,1994,Drama Horror,218,0.0002706585071817621,0
1956.0,"Bamba, La",1987,Drama,218,0.0002706585071817621,0
1469.0,Where Eagles Dare,1969,Action Adventure War,218,0.0002706585071817621,0
1544.0,"Unbearable Lightness of Being, The",1988,Drama,218,0.0002706585071817621,0
1773.0,"Flintstones, The",1994,Children's Comedy,217,0.00026941695439652467,0
2142.0,Evita,1996,Drama Musical,217,0.00026941695439652467,0
1624.0,Guys and Dolls,1955,Musical,217,0.00026941695439652467,0
1825.0,"Wild Bunch, The",1969,Western,216,0.0002681754016112872,0
1554.0,Swiss Family Robinson,1960,Adventure Children's,216,0.0002681754016112872,0
916.0,"Story of Us, The",1999,Comedy Drama,216,0.0002681754016112872,0
1811.0,"Nightmare on Elm Street 3: Dream Warriors, A",1987,Horror,216,0.0002681754016112872,0
1077.0,"Fox and the Hound, The",1981,Animation Children's,216,0.0002681754016112872,0
1659.0,Iron Eagle,1986,Action War,215,0.0002669338488260498,0
614.0,Somewhere in Time,1980,Drama Romance,215,0.0002669338488260498,0
967.0,Swamp Thing,1982,Horror Sci-Fi,215,0.0002669338488260498,0
792.0,Kids in the Hall: Brain Candy,1996,Comedy,215,0.0002669338488260498,0
1046.0,"Muppet Christmas Carol, The",1992,Children's Musical,214,0.0002656922960408123,0
675.0,"Corrina, Corrina",1994,Comedy Drama Romance,214,0.0002656922960408123,0
686.0,Hamlet,1990,Drama,214,0.0002656922960408123,0
1704.0,"Towering Inferno, The",1974,Action Drama,214,0.0002656922960408123,0
304.0,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997,Drama Romance,214,0.0002656922960408123,0
690.0,"7th Voyage of Sinbad, The",1958,Action Adventure Fantasy,214,0.0002656922960408123,0
902.0,"Cradle Will Rock, The",1999,Drama,213,0.0002644507432555749,0
915.0,Psycho,1998,Crime Horror Thriller,213,0.0002644507432555749,0
2058.0,Eye of the Beholder,1999,Thriller,213,0.0002644507432555749,0
1658.0,"Slums of Beverly Hills, The",1998,Comedy,213,0.0002644507432555749,0
1849.0,Empire Records,1995,Comedy Drama,213,0.0002644507432555749,0
