item_id:token,movie_title:token_seq,release_year:token,genre:token_seq
3693.0,Tough and Deadly,1995,Action Drama Thriller
588.0,Batman,1989,Action Adventure Crime Drama
129.0,"Silence of the Lambs, The",1991,Drama Thriller
9.0,Snow White and the Seven Dwarfs,1937,Animation Children's Musical
11.0,Beauty and the Beast,1991,Animation Children's Musical
589.0,Pinocchio,1940,Animation Children's
397.0,Pretty Woman,1990,Comedy Romance
3395.0,Window to Paris,1994,Comedy
1825.0,"Wild Bunch, The",1969,Western
3009.0,Love and a .45,1994,Thriller
3515.0,"Wooden Man's Bride, The (Wu Kui)",1994,Drama
2632.0,"Great Day in Harlem, A",1994,Documentary
2435.0,"Bye Bye, Love",1995,Comedy
,Criminals,1996,Documentary
1409.0,One Fine Day,1996,Drama Romance
2392.0,Candyman: Farewell to the Flesh,1995,Horror
3660.0,Century,1993,Drama
52.0,Fargo,1996,Crime Drama Thriller
1410.0,Homeward Bound II: Lost in San Francisco,1996,Adventure Children's
1001.0,Heavy Metal,1981,Action Adventure Animation Horror Sci-Fi
1990.0,Hellraiser: Bloodline,1996,Action Horror Sci-Fi
1421.0,"Pallbearer, The",1996,Comedy
2772.0,Jane Eyre,1996,Drama Romance
3268.0,Loaded,1994,Drama Thriller
2051.0,Bread and Chocolate (Pane e cioccolata),1973,Drama
1094.0,"Aristocats, The",1970,Animation Children's
1991.0,"Flower of My Secret, The (La Flor de Mi Secreto)",1995,Drama
3424.0,Two Much,1996,Comedy Romance
2961.0,Ed,1996,Comedy
,Scream of Stone (Schrei aus Stein),1991,Drama
2774.0,My Favorite Season,1993,Drama
3521.0,"Modern Affair, A",1995,Romance
3688.0,Condition Red,1995,Action Drama Thriller
,Asfour Stah,1990,Drama
3124.0,"Thin Line Between Love and Hate, A",1996,Comedy
2493.0,"Last Supper, The",1995,Drama Thriller
918.0,Primal Fear,1996,Drama Thriller
,Rude,1995,Drama
2130.0,Carried Away,1996,Drama Romance
2207.0,All Dogs Go to Heaven 2,1996,Animation Children's Musical
2825.0,Land and Freedom (Tierra y libertad),1995,War
1801.0,Denise Calls Up,1995,Comedy
2208.0,Theodore Rex,1995,Comedy
2826.0,"Family Thing, A",1996,Comedy Drama
,Frisk,1995,Drama
2147.0,Sgt. Bilko,1996,Comedy
2606.0,Jack and Sarah,1995,Romance
2622.0,Girl 6,1996,Comedy
2133.0,Diabolique,1996,Drama Thriller
3436.0,"Little Indian, Big City (Un indien dans la ville)",1994,Comedy
3591.0,Roula,1995,Drama
3471.0,Peanuts - Die Bank zahlt alles,1996,Comedy
3522.0,Happy Weekend,1996,Comedy
2470.0,Nelly & Monsieur Arnaud,1995,Drama
57.0,Courage Under Fire,1996,Drama War
59.0,Mission: Impossible,1996,Action Adventure Mystery
2472.0,Cold Fever (Ã kÃ¶ldum klaka),1994,Comedy Drama
443.0,Moll Flanders,1996,Drama
3523.0,"Superweib, Das",1996,Comedy
2986.0,"301, 302",1995,Mystery
188.0,Dragonheart,1996,Action Adventure Fantasy
,Und keiner weint mir nach,1996,Drama Romance
3600.0,Mutters Courage,1995,Comedy
2994.0,Eddie,1996,Comedy
3585.0,Yankee Zulu,1994,Comedy Drama
3155.0,Billy's Holiday,1995,Drama
1239.0,Purple Noon,1960,Crime Thriller
3525.0,August,1996,Drama
2.0,James and the Giant Peach,1996,Animation Children's Musical
2900.0,Fear,1996,Thriller
792.0,Kids in the Hall: Brain Candy,1996,Comedy
2071.0,Faithful,1996,Comedy
2473.0,Underground,1995,War
3486.0,All Things Fair,1996,Drama
2291.0,Bloodsport 2,1995,Action
2474.0,Pather Panchali,1955,Drama
2692.0,Aparajito,1956,Drama
2627.0,"World of Apu, The (Apur Sansar)",1959,Drama
600.0,Mystery Science Theater 3000: The Movie,1996,Comedy Sci-Fi
3408.0,Tarantella,1995,Drama
1342.0,Space Jam,1996,Adventure Animation Children's Comedy Fantasy
1249.0,Barbarella,1968,Adventure Sci-Fi
,Hostile Intentions,1994,Action Drama Thriller
,They Bite,1996,Drama
1183.0,Some Folks Call It a Sling Blade,1993,Drama Thriller
3619.0,"Run of the Country, The",1995,Drama
2697.0,Alphaville,1965,Sci-Fi
3025.0,Clean Slate (Coup de Torchon),1981,Crime
3409.0,Tigrero: A Film That Was Never Made,1994,Documentary Drama
,"Eye of Vichy, The (Oeil de Vichy, L')",1993,Documentary
3556.0,Windows,1980,Drama
2752.0,It's My Party,1995,Drama
2408.0,Country Life,1994,Drama Romance
1318.0,Operation Dumbo Drop,1995,Action Adventure Comedy War
3557.0,"Promise, The (Versprechen, Das)",1994,Romance
1682.0,Mrs. Winterbourne,1996,Comedy Romance
2165.0,Solo,1996,Action Sci-Fi Thriller
,Under the Domin Tree (Etz Hadomim Tafus),1994,Drama
1351.0,"Substitute, The",1996,Action
2015.0,True Crime,1995,Mystery Thriller
3489.0,Butterfly Kiss,1995,Thriller
1766.0,Feeling Minnesota,1996,Drama Romance
3410.0,Delta of Venus,1994,Drama
,To Cross the Rubicon,1991,Drama
2205.0,Angus,1995,Comedy
3661.0,Daens,1992,Drama
3356.0,Faces,1968,Drama
3428.0,Boys,1996,Drama
2179.0,"Quest, The",1996,Action Adventure
3119.0,Cosi,1996,Comedy
3569.0,Sunset Park,1996,Drama
1010.0,Mulholland Falls,1996,Crime Film-Noir Thriller
829.0,"Truth About Cats & Dogs, The",1996,Comedy Romance
2209.0,Oliver & Company,1988,Animation Children's
2849.0,Celtic Pride,1996,Comedy
2210.0,Flipper,1996,Adventure Children's
3452.0,Captives,1994,Drama
,Of Love and Shadows,1994,Drama
385.0,Dead Man,1995,Western
2444.0,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995,Drama
3175.0,Switchblade Sisters,1975,Crime
2791.0,Mouth to Mouth (Boca a boca),1995,Comedy
1894.0,"Visitors, The (Les Visiteurs)",1993,Comedy Sci-Fi
1322.0,Multiplicity,1996,Comedy
22.0,Wallace & Gromit: The Best of Aardman Animation,1996,Animation
,Halfmoon (Paul Bowles - Halbmond),1995,Drama
3047.0,"Haunted World of Edward D. Wood Jr., The",1995,Documentary
,Two Friends,1986,Drama
1329.0,"Craft, The",1996,Drama Horror
2794.0,"Great White Hype, The",1996,Comedy
3038.0,Last Dance,1996,Drama
,War Stories,1995,Documentary
248.0,Cold Comfort Farm,1995,Comedy
3397.0,"Institute Benjamenta, or This Dream People Call Human Life",1995,Drama
3398.0,"Low Life, The",1994,Drama
3184.0,Heaven's Prisoners,1996,Mystery Thriller
3593.0,Original Gangstas,1996,Crime
196.0,"Rock, The",1996,Action Adventure Thriller
3298.0,Getting Away With Murder,1996,Comedy
1899.0,Cemetery Man (Dellamorte Dellamore),1994,Comedy Horror
127.0,Twister,1996,Action Adventure Romance Thriller
1030.0,Barb Wire,1996,Action Sci-Fi
,"Garcu, Le",1995,Drama
,Honigmond,1996,Comedy
469.0,Ghost in the Shell (Kokaku kidotai),1995,Animation Sci-Fi
2403.0,Thinner,1996,Horror Thriller
599.0,Spy Hard,1996,Comedy
3357.0,Brothers in Trouble,1995,Drama
30.0,"Close Shave, A",1995,Animation Comedy Thriller
3113.0,Force of Evil,1948,Film-Noir
2790.0,"Stupids, The",1996,Comedy
880.0,"Arrival, The",1996,Action Sci-Fi Thriller
3588.0,"Man from Down Under, The",1943,Drama
612.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1963,Sci-Fi War
2923.0,Careful,1992,Comedy
,Vermont Is For Lovers,1992,Comedy Romance
1760.0,"Month by the Lake, A",1995,Comedy Drama
2245.0,Gold Diggers: The Secret of Bear Mountain,1995,Adventure Children's
2987.0,Kim,1950,Children's Drama
3332.0,Carmen Miranda: Bananas Is My Business,1994,Documentary
3614.0,Ashes of Time,1994,Drama
3399.0,"Jar, The (Khomreh)",1992,Drama
2586.0,Maya Lin: A Strong Clear Vision,1994,Documentary
2537.0,Stalingrad,1993,War
2780.0,"Phantom, The",1996,Adventure
889.0,Striptease,1996,Comedy Crime
3663.0,"Last of the High Kings, The (a.k.a. Summer Fling)",1996,Drama
803.0,Heavy,1995,Drama Romance
635.0,Jack,1996,Comedy Drama
1909.0,I Shot Andy Warhol,1996,Drama
2798.0,"Grass Harp, The",1995,Drama
,Someone Else's America,1995,Drama
3444.0,Marlene Dietrich: Shadow and Light,1996,Documentary
,Costa Brava,1946,Drama
1198.0,"Vie est belle, La (Life is Rosey)",1987,Comedy Drama
,Quartier Mozart,1992,Comedy
,Touki Bouki (Journey of the Hyena),1973,Drama
2799.0,Wend Kuuni (God's Gift),1982,Drama
3554.0,Spirits of the Dead (Tre Passi nel Delirio),1968,Horror
2787.0,Babyfever,1994,Comedy Drama
,Pharaoh's Army,1995,War
543.0,Trainspotting,1996,Drama
1685.0,'Til There Was You,1997,Drama Romance
161.0,Independence Day (ID4),1996,Action Sci-Fi War
2476.0,Stealing Beauty,1996,Drama
2083.0,"Fan, The",1996,Thriller
36.0,"Hunchback of Notre Dame, The",1996,Animation Children's Musical
669.0,"Cable Guy, The",1996,Comedy
1136.0,Kingpin,1996,Comedy
1203.0,Eraser,1996,Action Thriller
2563.0,"Gate of Heavenly Peace, The",1995,Documentary
809.0,"Nutty Professor, The",1996,Comedy Fantasy Romance Sci-Fi
3498.0,"I, Worst of All (Yo, la peor de todas)",1990,Drama
3602.0,An Unforgettable Summer,1994,Drama
3625.0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",1995,Documentary
3337.0,"Hungarian Fairy Tale, A",1987,Fantasy
2506.0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,Drama
,Midnight Dancers (Sibak),1994,Comedy Drama
,Somebody to Love,1994,Drama
3499.0,"Very Natural Thing, A",1974,Drama
,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",1991,Comedy
1208.0,Daylight,1996,Action Adventure Thriller
1209.0,"Frighteners, The",1996,Comedy Horror
259.0,Lone Star,1996,Drama Mystery
2183.0,Harriet the Spy,1996,Children's Comedy
582.0,Phenomenon,1996,Drama Romance
1612.0,Walking and Talking,1996,Romance
1336.0,She's the One,1996,Comedy Romance
519.0,"Time to Kill, A",1996,Drama
2069.0,American Buffalo,1996,Drama
3099.0,"Rendezvous in Paris (Rendez-vous de Paris, Les)",1995,Comedy Romance
2539.0,Alaska,1996,Adventure Children's
2635.0,Fled,1996,Action Adventure
2271.0,Kazaam,1996,Children's Comedy Fantasy
2922.0,"Bewegte Mann, Der",1994,Comedy
,Magic Hunter,1994,Drama
831.0,Larger Than Life,1996,Comedy
3354.0,"Boy Called Hate, A",1995,Drama
3550.0,Power 98,1995,Action Mystery Thriller
,Two Deaths,1995,Drama
1181.0,"Very Brady Sequel, A",1996,Comedy
,Stefano Quantestorie,1993,Comedy Drama
3665.0,"Death in the Garden (Mort en ce jardin, La)",1956,Drama
3344.0,"Crude Oasis, The",1995,Romance
,Hedd Wyn,1992,Drama
3475.0,"Collectionneuse, La",1967,Drama
1617.0,Kaspar Hauser,1993,Drama
,Echte Kerle,1996,Comedy Romance
2249.0,Diebinnen,1995,Drama
3657.0,"Convent, The (Convento, O)",1995,Drama
3122.0,"Adventures of Pinocchio, The",1996,Adventure Children's
1828.0,Joe's Apartment,1996,Comedy Musical
628.0,"First Wives Club, The",1996,Comedy
2669.0,Stonewall,1995,Drama
888.0,Ransom,1996,Drama Thriller
1194.0,High School High,1996,Comedy
2988.0,Phat Beach,1996,Comedy
1829.0,Foxfire,1996,Drama
1830.0,Chain Reaction,1996,Action Adventure Thriller
1595.0,Matilda,1996,Children's Comedy
413.0,Emma,1996,Comedy Drama Romance
1056.0,"Crow: City of Angels, The",1996,Action Thriller
3013.0,House Arrest,1996,Comedy
2969.0,Eyes Without a Face,1959,Horror
1135.0,Tales from the Crypt Presents: Bordello of Blood,1996,Horror
3670.0,Lotto Land,1995,Drama
2936.0,"Story of Xinghua, The",1993,Drama
,"Day the Sun Turned Cold, The (Tianguo niezi)",1994,Drama
1465.0,Flirt,1995,Drama
1808.0,"Big Squeeze, The",1996,Comedy Drama
2081.0,"Spitfire Grill, The",1996,Drama
1199.0,Escape from L.A.,1996,Action Adventure Sci-Fi Thriller
3265.0,Cyclo,1995,Crime Drama
2323.0,Basquiat,1996,Drama
1366.0,Tin Cup,1996,Comedy Romance
3482.0,Dingo,1992,Drama
2701.0,"Ballad of Narayama, The (Narayama Bushiko)",1958,Drama
,Every Other Weekend,1990,Drama
,Mille bolle blu,1993,Comedy
,Crows and Sparrows,1949,Drama
670.0,"Godfather, The",1972,Action Crime Drama
3528.0,"Hippie Revolution, The",1996,Documentary
228.0,"Maybe, Maybe Not (Bewegte Mann, Der)",1994,Comedy
431.0,Supercop,1992,Action Thriller
3412.0,Manny & Lo,1996,Drama
1633.0,Celestial Clockwork,1994,Comedy
3466.0,"Wife, The",1995,Comedy Drama
3014.0,Small Faces,1995,Drama
230.0,Bound,1996,Crime Drama Romance Thriller
3015.0,Carpool,1996,Comedy Crime
3651.0,Death in Brunswick,1991,Comedy
2180.0,Kansas City,1996,Crime
2544.0,Gone Fishin',1997,Comedy
,Lover's Knot,1996,Comedy
3621.0,Aiqing wansui,1994,Drama
,Shadow of Angels (Schatten der Engel),1976,Drama
3582.0,Killer: A Journal of Murder,1995,Crime Drama
2415.0,Nothing to Lose,1994,Drama
2679.0,Police Story 4: Project S (Chao ji ji hua),1993,Action
2903.0,Girls Town,1996,Drama
3654.0,Bye-Bye,1995,Drama
1143.0,"Relic, The",1997,Horror
1718.0,"Island of Dr. Moreau, The",1996,Sci-Fi Thriller
3097.0,First Kid,1996,Children's Comedy
2989.0,"Trigger Effect, The",1996,Drama Thriller
3543.0,Sweet Nothing,1995,Drama
2190.0,Bogus,1996,Children's Drama Fantasy
1890.0,Bulletproof,1996,Action
3451.0,Talk of Angels,1998,Drama
3221.0,Land Before Time III: The Time of the Great Giving,1995,Animation Children's
3616.0,1-900,1994,Romance
,Baton Rouge,1988,Thriller
1737.0,Halloween: The Curse of Michael Myers,1995,Horror Thriller
2399.0,Twelfth Night,1996,Comedy Drama Romance
1925.0,Mother Night,1996,Drama
,Liebelei,1933,Romance
3414.0,Venice/Venice,1992,Drama
296.0,Wild Reeds,1994,Drama
1702.0,For Whom the Bell Tolls,1943,Adventure War
724.0,"Philadelphia Story, The",1940,Comedy Romance
727.0,Singin' in the Rain,1952,Musical Romance
1762.0,"American in Paris, An",1951,Musical Romance
1461.0,Funny Face,1957,Comedy Musical
83.0,Breakfast at Tiffany's,1961,Drama Romance
1254.0,Vertigo,1958,Mystery Thriller
630.0,Rear Window,1954,Mystery Thriller
1449.0,It Happened One Night,1934,Comedy
1462.0,Gaslight,1944,Mystery Thriller
1545.0,"Gay Divorcee, The",1934,Comedy Musical Romance
322.0,North by Northwest,1959,Drama Thriller
1765.0,"Apartment, The",1960,Comedy Drama
1196.0,Some Like It Hot,1959,Comedy Crime
1261.0,Charade,1963,Comedy Mystery Romance Thriller
421.0,Casablanca,1942,Drama Romance War
339.0,"Maltese Falcon, The",1941,Film-Noir Mystery
3.0,My Fair Lady,1964,Musical Romance
646.0,Sabrina,1954,Comedy Romance
649.0,Roman Holiday,1953,Comedy Romance
2863.0,"Little Princess, The",1939,Children's Drama
650.0,Meet Me in St. Louis,1944,Musical
10.0,"Wizard of Oz, The",1939,Adventure Children's Drama Musical
154.0,Gone with the Wind,1939,Drama Romance War
1502.0,My Favorite Year,1982,Comedy
1450.0,Sunset Blvd. (a.k.a. Sunset Boulevard),1950,Film-Noir
662.0,Citizen Kane,1941,Drama
663.0,2001: A Space Odyssey,1968,Drama Mystery Sci-Fi Thriller
3320.0,Golden Earrings,1947,Adventure Romance
666.0,All About Eve,1950,Drama
1557.0,"Women, The",1939,Comedy
1466.0,Rebecca,1940,Romance Thriller
2084.0,Foreign Correspondent,1940,Thriller
1452.0,Notorious,1946,Film-Noir Romance Thriller
1562.0,Spellbound,1945,Mystery Romance Thriller
680.0,"Affair to Remember, An",1957,Romance
1504.0,To Catch a Thief,1955,Comedy Romance Thriller
833.0,Father of the Bride,1950,Comedy
2527.0,"Band Wagon, The",1953,Comedy Musical
2306.0,Ninotchka,1939,Comedy Romance
1779.0,Love in the Afternoon,1957,Comedy Romance
12.0,Gigi,1958,Musical
3085.0,"Reluctant Debutante, The",1958,Comedy Drama
1081.0,"Adventures of Robin Hood, The",1938,Action Adventure
2239.0,"Mark of Zorro, The",1940,Adventure
986.0,Laura,1944,Crime Film-Noir Mystery
685.0,"Ghost and Mrs. Muir, The",1947,Drama Romance
2307.0,Lost Horizon,1937,Drama
1636.0,Top Hat,1935,Comedy Musical Romance
1507.0,To Be or Not to Be,1942,Comedy Drama War
1453.0,My Man Godfrey,1936,Comedy
1638.0,Giant,1956,Drama
1565.0,East of Eden,1955,Drama
1922.0,"Thin Man, The",1934,Mystery
1279.0,His Girl Friday,1940,Comedy
852.0,Around the World in 80 Days,1956,Adventure Comedy
694.0,It's a Wonderful Life,1946,Drama
695.0,Mr. Smith Goes to Washington,1939,Drama
1455.0,Bringing Up Baby,1938,Comedy
2088.0,Penny Serenade,1941,Drama Romance
1511.0,"Scarlet Letter, The",1926,Drama
2926.0,Lady of Burlesque,1943,Comedy Mystery
2035.0,Of Human Bondage,1934,Drama
2091.0,Angel on My Shoulder,1946,Crime Drama
1515.0,Little Lord Fauntleroy,1936,Drama
3423.0,They Made Me a Criminal,1939,Crime Drama
713.0,"Inspector General, The",1949,Musical
2878.0,Angel and the Badman,1947,Western
1640.0,"39 Steps, The",1935,Thriller
3581.0,"Walk in the Sun, A",1945,Drama
3430.0,"Outlaw, The",1943,Western
295.0,Night of the Living Dead,1968,Horror Sci-Fi
720.0,"African Queen, The",1951,Action Adventure Romance War
2711.0,Beat the Devil,1954,Comedy Drama
737.0,Cat on a Hot Tin Roof,1958,Drama
3435.0,"Last Time I Saw Paris, The",1954,Drama
2148.0,Meet John Doe,1941,Drama
2093.0,Algiers,1938,Drama Romance
3643.0,Something to Sing About,1937,Comedy Musical
1703.0,"Farewell to Arms, A",1932,Romance War
3505.0,Moonlight Murder,1936,Mystery
2036.0,"Blue Angel, The (Blaue Engel, Der)",1930,Drama
,Nothing Personal,1995,Drama War
3353.0,In the Line of Duty 2,1987,Action
3618.0,Dangerous Ground,1997,Drama
103.0,Picnic,1955,Drama
,Madagascar Skin,1995,Romance
2673.0,"Pompatus of Love, The",1996,Comedy Drama
3445.0,Small Wonders,1996,Documentary
824.0,Fly Away Home,1996,Adventure Children's
2594.0,Bliss,1997,Drama Romance
2760.0,Grace of My Heart,1996,Comedy Drama
3578.0,Schlafes Bruder (Brother of Sleep),1995,Drama
2169.0,Maximum Risk,1996,Action Adventure Thriller
1839.0,Michael Collins,1996,Drama War
3209.0,"Rich Man's Wife, The",1996,Thriller
2261.0,Infinity,1996,Drama
356.0,Big Night,1996,Drama
1840.0,Last Man Standing,1996,Action Drama Western
3070.0,Caught,1996,Drama Thriller
2332.0,Set It Off,1996,Action Crime
836.0,2 Days in the Valley,1996,Crime
3167.0,Curdled,1996,Crime
,"Associate, The (L'Associe",1982,Comedy
3011.0,Ed's Next Move,1996,Comedy
1350.0,Extreme Measures,1996,Drama Thriller
2174.0,"Glimmer Man, The",1996,Action Thriller
1057.0,D3: The Mighty Ducks,1996,Children's Comedy
3073.0,"Chamber, The",1996,Drama
414.0,"Apple Dumpling Gang, The",1975,Children's Comedy Western
2554.0,"Davy Crockett, King of the Wild Frontier",1955,Western
637.0,Escape to Witch Mountain,1975,Adventure Children's Fantasy
1853.0,"Love Bug, The",1969,Children's Comedy
1854.0,Herbie Rides Again,1974,Adventure Children's Comedy
651.0,Old Yeller,1957,Children's Drama
1063.0,"Parent Trap, The",1961,Children's Drama
1768.0,Pollyanna,1960,Children's Comedy Drama
654.0,Homeward Bound: The Incredible Journey,1993,Adventure Children's
655.0,"Shaggy Dog, The",1959,Children's Comedy
1554.0,Swiss Family Robinson,1960,Adventure Children's
1770.0,That Darn Cat!,1965,Children's Comedy Mystery
656.0,"20,000 Leagues Under the Sea",1954,Adventure Children's Fantasy Sci-Fi
668.0,Cool Runnings,1993,Comedy
1368.0,Angels in the Outfield,1994,Children's Comedy
38.0,Cinderella,1950,Animation Children's Musical
671.0,Winnie the Pooh and the Blustery Day,1968,Animation Children's
2224.0,"Three Caballeros, The",1945,Animation Children's Musical
672.0,"Sword in the Stone, The",1963,Animation Children's
3245.0,So Dear to My Heart,1949,Children's Drama
512.0,Robin Hood: Prince of Thieves,1991,Drama
46.0,Mary Poppins,1964,Children's Comedy Musical
47.0,Dumbo,1941,Animation Children's Musical
389.0,Pete's Dragon,1977,Adventure Animation Children's Musical
681.0,Bedknobs and Broomsticks,1971,Adventure Children's Musical
683.0,Alice in Wonderland,1951,Animation Children's Musical
1077.0,"Fox and the Hound, The",1981,Animation Children's
1207.0,Freeway,1996,Crime
15.0,"Sound of Music, The",1965,Musical
211.0,Die Hard,1988,Action Thriller
1210.0,"Lawnmower Man, The",1992,Action Sci-Fi Thriller
3386.0,Unhook the Stars,1996,Drama
3053.0,Synthetic Pleasures,1995,Documentary
3272.0,"Secret Agent, The",1996,Drama
1489.0,Secrets & Lies,1996,Drama
687.0,That Thing You Do!,1996,Comedy
396.0,To Gillian on Her 37th Birthday,1996,Drama Romance
2738.0,Surviving Picasso,1996,Drama
,Love Is All There Is,1996,Comedy Drama
258.0,Beautiful Thing,1996,Drama Romance
1214.0,"Long Kiss Goodnight, The",1996,Action Thriller
192.0,"Ghost and the Darkness, The",1996,Action Adventure
2118.0,Looking for Richard,1996,Documentary Drama
1982.0,Trees Lounge,1996,Drama
,"Proprietor, The",1996,Drama
2465.0,Normal Life,1996,Crime Drama
1878.0,Get on the Bus,1996,Drama
2580.0,Shadow Conspiracy,1997,Thriller
3191.0,Jude,1996,Drama
1312.0,Everyone Says I Love You,1996,Comedy Musical Romance
2819.0,Bitter Sugar (Azucar Amargo),1996,Drama
465.0,William Shakespeare's Romeo and Juliet,1996,Drama Romance
528.0,Swingers,1996,Comedy Drama
1578.0,Sleepers,1996,Crime Drama
2778.0,"Sunchaser, The",1996,Drama
2443.0,Johns,1996,Drama
1087.0,Aladdin and the King of Thieves,1996,Animation Children's Comedy
,"Woman in Question, The",1950,Mystery
2050.0,Shall We Dance?,1937,Comedy Musical Romance
3079.0,"Damsel in Distress, A",1937,Comedy Musical Romance
2729.0,Crossfire,1947,Crime Film-Noir
996.0,"Murder, My Sweet",1944,Film-Noir Thriller
3669.0,Macao,1952,Adventure
3369.0,For the Moment,1994,Romance War
742.0,Willy Wonka and the Chocolate Factory,1971,Adventure Children's Comedy Fantasy
,"Sexual Life of the Belgians, The",1994,Comedy
2898.0,"Innocents, The",1961,Thriller
1002.0,Sleeper,1973,Comedy Sci-Fi
1642.0,Bananas,1971,Comedy War
184.0,"Fish Called Wanda, A",1988,Comedy
757.0,Monty Python's Life of Brian,1979,Comedy
1645.0,Victor/Victoria,1982,Comedy Musical
2127.0,"Candidate, The",1972,Drama
1796.0,"Great Race, The",1965,Comedy Musical
112.0,Bonnie and Clyde,1967,Crime Drama
1479.0,"Old Man and the Sea, The",1958,Adventure Drama
1583.0,Dial M for Murder,1954,Mystery Thriller
3202.0,Madame Butterfly,1995,Musical
420.0,Dirty Dancing,1987,Musical Romance
337.0,Reservoir Dogs,1992,Crime Thriller
148.0,Platoon,1986,Drama War
773.0,Weekend at Bernie's,1989,Comedy
926.0,Basic Instinct,1992,Mystery Thriller
364.0,"Doors, The",1991,Drama Musical
1107.0,"Crying Game, The",1992,Drama Romance War
367.0,Glengarry Glen Ross,1992,Drama
153.0,Sophie's Choice,1982,Drama
27.0,E.T. the Extra-Terrestrial,1982,Children's Drama Fantasy Sci-Fi
3383.0,"Search for One-eye Jimmy, The",1996,Comedy
2131.0,"Christmas Carol, A",1938,Drama
1382.0,Days of Thunder,1990,Action Romance
387.0,Top Gun,1986,Action Romance
1810.0,American Strays,1996,Action
62.0,Rebel Without a Cause,1955,Drama
682.0,"Streetcar Named Desire, A",1951,Drama
2818.0,Children of the Corn IV: The Gathering,1996,Horror
,"Leopard Son, The",1996,Documentary
3566.0,Loser,1991,Comedy
,Prerokbe Ognja,1995,Documentary
,Charm's Incidents,1996,Drama
,Bird of Prey,1996,Action
2513.0,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,Documentary
2253.0,Palookaville,1996,Action Drama
3147.0,"Associate, The",1996,Comedy
2911.0,"Funeral, The",1996,Drama
3513.0,Sleepover,1995,Comedy Drama
3407.0,"Single Girl, A (La Fille Seule)",1995,Drama
3267.0,"Eighth Day, The (Le HuitiÃ¨me jour )",1996,Drama
3514.0,Tashunga,1995,Adventure Western
2654.0,Drunks,1997,Drama
461.0,"People vs. Larry Flynt, The",1996,Drama
3456.0,Glory Daze,1996,Drama
,Plutonium Circus,1995,Documentary
2579.0,"Perfect Candidate, A",1996,Documentary
143.0,On Golden Pond,1981,Drama
699.0,"Return of the Pink Panther, The",1974,Comedy
1084.0,Drop Dead Fred,1991,Comedy Fantasy
278.0,"Abyss, The",1989,Action Adventure Sci-Fi Thriller
2387.0,"Fog, The",1980,Horror
703.0,Escape from New York,1981,Action Adventure Sci-Fi Thriller
1577.0,"Howling, The",1980,Horror
2217.0,Jean de Florette,1986,Drama
2728.0,Manon of the Spring (Manon des sources),1986,Drama
3148.0,Talking About Sex,1994,Comedy Drama
2957.0,Johnny 100 Pesos,1993,Action Drama
728.0,Private Benjamin,1980,Comedy
207.0,Monty Python and the Holy Grail,1974,Comedy
,Hustler White,1996,Romance
3441.0,Dadetown,1995,Documentary
3636.0,Everything Relative,1996,Drama
,Entertaining Angels: The Dorothy Day Story,1996,Drama
,Hoogste tijd,1995,Drama
3517.0,Get Over It,1996,Drama
,Three Lives and Only One Death,1996,Comedy
3349.0,"Line King: Al Hirschfeld, The",1996,Documentary
3518.0,Snowriders,1996,Documentary
,Curtis's Charm,1995,Comedy Drama
1674.0,When We Were Kings,1996,Documentary
536.0,"Wrong Trousers, The",1993,Animation Comedy
3107.0,JLG/JLG - autoportrait de dÃ©cembre,1994,Documentary Drama
2912.0,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",1982,Drama
3303.0,Faust,1994,Animation Comedy Thriller
1582.0,He Walked by Night,1948,Crime Film-Noir Thriller
3081.0,Raw Deal,1948,Film-Noir
3360.0,T-Men,1947,Film-Noir
,"Invitation, The (Zaproszenie)",1986,Drama
,"Children Are Watching us, The (Bambini ci guardano, I)",1942,Drama
,"Symphonie pastorale, La",1946,Drama
,Here Comes Cookie,1935,Comedy
,Love in Bloom,1935,Romance
3361.0,Six of a Kind,1934,Comedy
2129.0,"Tin Drum, The (Blechtrommel, Die)",1979,Drama
1648.0,"Ruling Class, The",1972,Comedy
3055.0,Mina Tannenbaum,1994,Drama
3022.0,Two or Three Things I Know About Her,1966,Drama
3010.0,"Bloody Child, The",1996,Drama Thriller
,Farmer & Chase,1995,Comedy
2339.0,Dear God,1996,Comedy
3236.0,Bad Moon,1996,Horror
2690.0,American Dream,1990,Documentary
3249.0,Best of the Best 3: No Turning Back,1995,Action
380.0,Bob Roberts,1992,Comedy
1652.0,Cinema Paradiso,1988,Comedy Drama Romance
2001.0,"Cook the Thief His Wife & Her Lover, The",1989,Drama
3376.0,Grosse Fatigue,1994,Comedy
221.0,Delicatessen,1991,Comedy Sci-Fi
1484.0,"Double Life of Veronique, The (La Double Vie de VÃ©ronique)",1991,Drama
1892.0,Enchanted April,1991,Drama
2232.0,Paths of Glory,1957,Drama War
946.0,"Grifters, The",1990,Crime Drama Film-Noir
1445.0,Hear My Song,1991,Comedy
3457.0,"Shooter, The",1995,Action
1529.0,"English Patient, The",1996,Drama Romance War
1896.0,Mediterraneo,1991,Comedy War
